Treatment,Treat,Id,Latitude,Longitude,ACa_KgHa,AK_KgHa,AMg_KgHa,AMo_KgHa,ANa_KgHa,AP_KgHa,AS_KgHa,B,BpH,BulkDens,Ca,CEC,Clay,Cu,Elevation,Fe,K,Loam,Mg,Mn,Mo,Na,OM,OrganicC,OrgC_Clay,OrgC_THa,P,PAWater,pH,S,Sand,Silt,TCa,TCa-TMg_KH,TCa_KgHa,TK,TK_KgHa,TMg,TMg_KgHa,TMo,TMo_KgHa,TNa,TNa_KgHa,TP,TP_KgHa,TS,TS_KgHa,Zn,UKText
Conservation,CA,108,52.91635955,-2.605866142,6005.700828,356.2668923,386.5974443,0.153564773,82.44492605,82.22419414,72.05740351,1.243941932,6.924813025,1.376660035,2078.279054,13.73137305,19.47369923,5.513478242,339.3741772,1173.002387,143.1760757,78.00109263,112.9162609,27.19152226,0.074365866,29.61802372,3.413612489,1.976175923,0.101479226,40.80783624,17.38027215,88.2419301,6.220277441,13.95791779,21.99890737,58.5273934,2212.255569,0.610439645,4568.285744,4247.470673,8770.98469,3624.036524,7483.599374,0.55020502,1.136167893,189.609371,391.5414651,501.1030571,1034.772828,255.7976127,528.2195258,6.250782541,ClLo
Conservation,CA,109,52.91635938,-2.605814091,6001.331363,352.6412476,385.2946766,0.15435,82.89171148,83.55507999,72.47717164,1.237034599,6.916811445,1.378186202,2074.467239,13.68455852,19.42833108,5.410383019,339.9763567,1162.276866,141.5620703,77.94138771,112.4111331,26.63487007,0.074663351,29.74555371,3.381290943,1.95752471,0.100756195,40.46750319,17.64203232,88.08526054,6.207566843,14.02368253,22.0586123,58.51305662,2204.264857,0.612146873,4556.831119,4155.587471,8590.759973,3600.875792,7444.016,0.544657468,1.125959112,188.4677289,389.6154353,504.7001752,1043.356227,257.2401225,531.7871814,6.231883423,ClLo
Conservation,CA,110,52.91635921,-2.60576204,5998.310585,350.4209597,384.1601283,0.155021755,83.1750976,84.75443625,72.83268559,1.232815112,6.909428361,1.379114138,2072.027953,13.6413626,19.40561867,5.315256721,340.5243551,1155.413309,140.5761219,77.91149795,112.0047116,26.18533899,0.074937842,29.82716367,3.360607494,1.945589284,0.10025907,40.24784531,17.88322664,87.99332044,6.195838732,14.08298919,22.08850205,58.50587928,2199.15138,0.613903829,4549.32114,4099.45872,8480.432216,3582.24086,7410.478522,0.539538725,1.116128224,187.7371605,388.3664584,508.0192478,1050.92479,258.571131,534.8986535,6.216677351,ClLo
Conservation,CA,111,52.91635903,-2.605709989,5997.683625,349.4829318,383.1983177,0.155523155,83.27528391,85.69792655,73.09171734,1.231031163,6.903493814,1.379513082,2071.212227,13.60664158,19.38628123,5.238793896,341.0091691,1153.118056,140.1592746,77.8860497,111.6919788,25.8376136,0.075158478,29.854455,3.353690706,1.941597937,0.100153192,40.17689632,18.07707429,87.94712182,6.186411639,14.12898861,22.1139503,58.49976847,2197.441374,0.615891797,4547.098684,4075.728149,8433.780452,3567.901675,7382.950556,0.535424262,1.10793716,187.4928499,387.973259,510.687129,1056.749363,259.6409999,537.267234,6.204976601,ClLo
Conservation,CA,112,52.91635886,-2.605657938,5999.329178,349.4216532,382.4559614,0.15584696,83.23140566,86.34381704,73.24888622,1.230906139,6.899351887,1.379558743,2071.711923,13.58240858,19.35977926,5.185427829,341.4170247,1154.524079,140.1300608,77.85117285,111.4719123,25.59072829,0.075312468,29.83773691,3.357927784,1.944042951,0.100416587,40.22882174,18.21271526,87.9249562,6.179832143,14.15890148,22.14882715,58.49139359,2198.488888,0.617932956,4549.416848,4074.065049,8430.618083,3557.811358,7362.314644,0.532552635,1.102031465,187.6425094,388.2957965,512.5491362,1060.637463,260.3876986,538.8301891,6.196742919,ClLo
Conservation,CA,123,52.91632947,-2.606282837,5970.870415,384.594678,399.3116751,0.151381771,81.02150445,79.93062594,70.86837988,1.29882106,6.934889155,1.363960973,2085.463405,13.79032507,20.87732849,5.643302701,334.1220908,1193.2174,155.9994331,79.84828234,117.7156701,32.43640341,0.073991253,29.37766052,3.474530789,2.011328951,0.096340341,41.15061289,17.0527695,90.2718747,6.236283484,13.85540717,20.15171767,58.97095384,2227.316128,0.579412297,4556.958408,4977.487571,10183.64818,3844.095368,7864.794085,0.557190871,1.139979904,191.7610905,392.3319653,496.5733234,1015.95995,253.9811071,519.6304769,6.430350178,ClLo
Conservation,CA,124,52.9163293,-2.606230785,5980.802515,385.9076141,398.6398596,0.15089483,80.60549084,79.01318008,70.65527407,1.30133527,6.940594694,1.363482497,2089.665471,13.82370624,20.76674117,5.716814909,334.985262,1205.040992,156.5869173,79.70274835,117.5588608,32.27940571,0.07377913,29.23707411,3.510161392,2.031889662,0.097843453,41.55668984,16.86295286,90.23323252,6.245346795,13.81859061,20.29725165,58.93600718,2236.124923,0.582793853,4573.375788,5010.932271,10248.47767,3836.905468,7847.33017,0.561146561,1.147670272,193.0196132,394.7682961,494.0083928,1010.357695,252.9525233,517.344507,6.424483233,ClLo
Conservation,CA,125,52.91632912,-2.606178734,5990.819456,385.4934106,397.4618529,0.15056614,80.33736234,78.2917382,70.51550192,1.300482088,6.945313517,1.363755309,2092.746617,13.85131447,20.60073814,5.777613907,335.8172482,1213.710587,156.3875581,79.48428675,117.1880191,31.88543084,0.073603693,29.13398975,3.53628737,2.046965711,0.099363707,41.87340535,16.70564055,90.09314886,6.252842697,13.78849543,20.51571325,58.88354861,2242.583932,0.58707893,4587.503615,4999.583014,10227.31182,3819.901918,7814.117283,0.564418154,1.154592382,193.9424192,396.7350059,491.8870416,1006.220347,252.1018229,515.7077993,6.410608365,ClLo
Conservation,CA,126,52.91632895,-2.606126683,5999.554255,383.2923601,395.8694329,0.150465715,80.26485387,77.90630962,70.48809539,1.296152414,6.94814514,1.364797768,2094.197095,13.86788133,20.39890312,5.814097551,336.6108108,1217.791878,155.3758628,79.21866991,116.6293566,31.28281392,0.073498418,29.08546185,3.548586413,2.054062898,0.100694772,42.0507069,16.61070176,89.86442914,6.257340761,13.77260857,20.7813301,58.81976679,2245.624569,0.591843694,4597.235101,4941.988528,10117.22237,3794.286554,7767.650733,0.566381338,1.15949398,194.3768386,397.9276133,490.6140827,1004.383508,251.5913433,515.0569558,6.389706272,ClLo
Conservation,CA,127,52.91632878,-2.606074632,6005.792691,379.4768638,394.0306342,0.150631312,80.41035845,77.94842907,70.59513562,1.288700379,6.948472906,1.366526382,2093.722826,13.86979898,20.18566704,5.818320608,337.3599184,1216.457401,153.6345795,78.93804916,115.9407704,30.53481827,0.073486232,29.10132922,3.544564943,2.051742301,0.101643522,42.05639976,16.59865882,89.57174398,6.257861421,13.77607468,21.06195085,58.75238212,2244.630359,0.596545564,4601.019906,4842.859557,9926.843027,3762.714022,7712.771971,0.566608581,1.161428361,194.2347947,398.1404569,490.4667351,1005.3536,251.5322542,515.5881921,6.36394314,ClLo
Conservation,CA,128,52.91632861,-2.606022581,6008.658226,374.4518436,392.1463593,0.151058278,80.76474969,78.43981322,70.83597794,1.278937576,6.946097272,1.368754724,2091.31158,13.85589996,19.987138,5.78771209,338.062123,1209.672742,151.3533493,78.67678302,115.1984859,29.72508545,0.073574554,29.18200107,3.524119251,2.039944074,0.10206284,41.88274631,16.6761031,89.24914077,6.254087701,13.80056908,21.32321698,58.68964502,2239.575662,0.60063509,4598.144651,4712.992123,9676.395349,3728.679361,7655.471235,0.564961537,1.159940659,193.5126243,397.306978,491.5347036,1009.185672,251.960529,517.3082465,6.336170916,ClLo
Conservation,CA,129,52.91632843,-2.60597053,6007.930168,368.7790546,390.3763118,0.151707768,81.28440667,79.34270758,71.19144754,1.267973236,6.941175814,1.371229736,2087.283908,13.82710618,19.82376862,5.724302266,338.7181523,1198.339853,148.7913616,78.46178733,114.4715198,28.92959529,0.073757525,29.31675287,3.48996739,2.020236673,0.101909819,41.55312899,16.83761,88.9316895,6.246269911,13.84478874,21.53821267,58.63801872,2231.13245,0.603768039,4589.09274,4567.141526,9393.900403,3695.347066,7600.754673,0.561549456,1.155019968,192.3063328,395.544243,493.7471497,1015.561161,252.8477601,520.068551,6.308971821,ClLo
Conservation,CA,130,52.91632826,-2.605918479,6004.151608,363.2009705,388.820923,0.152503267,81.88659634,80.55423291,71.62193786,1.257247503,6.934252125,1.373626048,2082.332145,13.78659802,19.70964246,5.635094978,339.3284381,1184.406799,146.2851282,78.3115962,113.8165255,28.21092346,0.074014936,29.48242149,3.447979886,1.996007699,0.101270619,41.12652251,17.06489028,88.65553586,6.235271554,13.90420883,21.6884038,58.60195374,2220.752067,0.605883043,4575.724328,4424.46495,9116.340456,3665.31477,7552.157765,0.556749214,1.147147834,190.8232755,393.1797327,496.8597009,1023.749141,254.0959497,523.5492229,6.284465519,ClLo
Conservation,CA,131,52.91632809,-2.605866428,5998.909181,358.2862505,387.5044899,0.153339499,82.47311162,81.89861533,72.0707928,1.247841059,6.926366361,1.375708858,2077.364113,13.74046109,19.63779336,5.533491975,339.8960666,1170.427965,144.087167,78.21704209,113.2594426,27.59793568,0.074308116,29.64863444,3.405854425,1.971699116,0.100403293,40.68725909,17.32342169,88.43460537,6.222744932,13.9701638,21.78295791,58.57924873,2210.337577,0.607273664,4561.171476,4299.337907,8871.955862,3639.77183,7510.899521,0.551281959,1.13760521,189.3353454,390.7054676,500.4047536,1032.616878,255.5175803,527.2766979,6.263622524,ClLo
Conservation,CA,132,52.91632792,-2.605814377,5993.712757,354.3734246,386.4246254,0.15412834,82.96935254,83.21872279,72.48999984,1.240380608,6.918476215,1.377348774,2073.093407,13.69429852,19.59573087,5.431832507,340.4218679,1158.411237,142.3439171,78.16168744,112.8093462,27.10092663,0.074601458,29.79151732,3.369641803,1.95080255,0.099552426,40.30403251,17.58169618,88.27061285,6.210211348,14.03469258,21.83831256,58.56595658,2201.384892,0.608262827,4548.112175,4200.096977,8677.497636,3619.134355,7477.215402,0.545811665,1.127659542,188.056265,388.5285991,503.9517764,1041.176042,256.940001,530.8439932,6.246782379,ClLo
Conservation,CA,133,52.91632774,-2.605762326,5990.19571,351.6455319,385.5184429,0.154793449,83.311354,84.37073522,72.83755561,1.23519114,6.911484566,1.378489307,2070.162711,13.65339277,19.56466624,5.341749612,340.9065996,1150.164973,141.1313176,78.12080609,112.4516863,26.70412542,0.074861395,29.88956813,3.344791539,1.936462655,0.098977546,40.04089594,17.81033482,88.15518071,6.199105038,14.09031471,21.87919391,58.55613986,2195.241272,0.609326289,4539.17493,4131.065281,8541.943973,3602.735204,7449.497931,0.540964306,1.118570268,187.1785189,387.0353802,507.0948785,1048.537301,258.2004421,533.8898226,6.233400701,ClLo
Conservation,CA,147,52.91629835,-2.606387224,5948.555948,376.9563192,399.7139944,0.152800988,82.3589752,82.28453114,71.62155637,1.284085304,6.92076328,1.367045192,2072.982091,13.70767937,20.97695061,5.46129988,333.4694443,1158.098021,152.5561957,79.979386,117.568424,32.27159641,0.074516429,29.79524156,3.368697919,1.95025788,0.092971467,39.99135988,17.5153564,90.08547976,6.213844377,13.97106826,20.020614,59.00243539,2201.15154,0.573613303,4513.610446,4781.468586,9804.725465,3837.343952,7868.733903,0.547397304,1.122475278,188.0229257,385.5537549,502.9236238,1031.278983,256.5276931,526.0274244,6.424841035,ClLo
Conservation,CA,148,52.91629818,-2.606335173,5956.371259,380.7038362,400.1282004,0.152154685,81.79846658,81.22149973,71.34840613,1.291319338,6.926990751,1.365505699,2078.045794,13.74411419,20.97607362,5.541536841,334.3235246,1172.346049,154.2465397,79.97823187,117.8229409,32.57028822,0.074284902,29.6258278,3.411634603,1.97503458,0.094156543,40.45381461,17.30856802,90.21313568,6.223736782,13.93347655,20.02176813,59.00215826,2211.766585,0.574632012,4530.269813,4877.697651,9990.785909,3849.013868,7883.775557,0.551714853,1.130054663,189.5395093,388.2259202,500.1240584,1024.383378,255.4050164,523.1355081,6.434363666,ClLo
Conservation,CA,149,52.91629801,-2.606283122,5966.441783,383.4491857,400.0444938,0.151483904,81.25551463,80.03398635,71.04918467,1.296610463,6.934211063,1.364416306,2083.221158,13.78635778,20.90897508,5.634565921,335.1522034,1186.908264,155.482893,79.88992955,117.8923462,32.66430592,0.074016463,29.45267825,3.455518095,2.000357637,0.095669808,40.93980868,17.06912267,90.25648383,6.235206327,13.88612051,20.11007045,58.98095447,2222.615704,0.576973652,4548.859664,4948.08162,10126.86487,3852.196189,7883.998941,0.556720745,1.139398294,191.0895356,391.0885174,496.8781603,1016.922996,254.1033523,520.0541359,6.436960434,ClLo
Conservation,CA,150,52.91629783,-2.606231071,5977.721557,384.8148169,399.3787942,0.150888291,80.79477152,78.89726203,70.77777252,1.299217703,6.941333738,1.36393136,2087.901653,13.82803014,20.77971232,5.726337016,335.9469448,1200.078038,156.0921149,79.7198185,117.7380128,32.51078378,0.073751654,29.29608527,3.495205443,2.023259302,0.097367051,41.39380217,16.83267232,90.20543483,6.246520775,13.83799305,20.2801815,58.94010618,2232.42743,0.580587223,4567.316671,4982.76382,10194.22175,3845.119807,7866.719231,0.561658946,1.149096375,192.4913482,393.8174794,493.6761549,1010.010584,252.8192899,517.2422368,6.431186119,ClLo
Conservation,CA,151,52.91629766,-2.60617902,5988.672121,384.5628813,398.1610626,0.150464206,80.48444018,77.9917374,70.58710684,1.298676421,6.947217165,1.364143746,2091.400807,13.86245207,20.60465427,5.802141189,336.7002581,1209.923804,155.965636,79.48944042,117.360747,32.11008918,0.073532918,29.17901585,3.524875833,2.04038066,0.099025232,41.75058777,16.63688867,90.06406792,6.255866663,13.79856671,20.51055958,58.88478615,2239.762708,0.585127229,4583.037438,4975.563546,10181.07584,3827.821705,7832.548561,0.565737967,1.157621864,193.5393478,396.0232364,491.0312548,1004.755823,251.7586368,515.152455,6.417070898,ClLo
Conservation,CA,152,52.91629749,-2.606126969,5997.68579,382.6629486,396.514396,0.15029116,80.37712564,77.47966049,70.52178353,1.294934212,6.950814163,1.365057422,2093.146669,13.88349688,20.4079787,5.84848619,337.4088743,1214.836237,155.091211,79.23061346,116.7971522,31.50196495,0.073399188,29.12060541,3.539679534,2.048923166,0.100398143,41.9534666,16.51659198,89.84965206,6.261580532,13.77656987,20.76938654,58.82263476,2243.422561,0.590066873,4593.600925,4925.783679,10085.96635,3801.980189,7784.88191,0.56823179,1.163503533,194.0622352,397.3591415,489.4142212,1002.117772,251.110177,514.169716,6.395984265,ClLo
Conservation,CA,153,52.91629732,-2.606074918,6003.444994,379.2808582,394.6488278,0.150410856,80.49908538,77.46067775,70.60613593,1.288329431,6.951459875,1.366591557,2092.804565,13.88727472,20.21545304,5.856805777,338.0702646,1213.87364,153.5479017,78.97724782,116.1171315,30.76293921,0.073375182,29.132051,3.536778732,2.047249252,0.1012715,41.96630313,16.49400839,89.58758402,6.262606253,13.77756421,21.02275218,58.76179479,2242.705409,0.5947558,4597.293413,4837.925104,9917.201398,3770.8004,7729.715982,0.568679467,1.165728837,193.9597748,397.5956858,489.1239406,1002.648971,250.9937692,514.5089486,6.370541611,ClLo
Conservation,CA,154,52.91629714,-2.606022867,6005.124434,374.7651764,392.8006303,0.150817205,80.84462856,77.94954264,70.83846748,1.279559935,6.949010602,1.368585098,2090.340695,13.87294486,20.05057809,5.825248468,338.6854208,1206.940909,151.4987733,78.7602708,115.404989,29.98566553,0.073466241,29.21448346,3.515886826,2.035193536,0.101502985,41.78003316,16.5739268,89.30793128,6.258715556,13.80276464,21.2397292,58.70969271,2237.540396,0.598569272,4593.396663,4721.270915,9692.191525,3738.147784,7673.960027,0.566981369,1.163943378,193.2218435,396.6608034,490.2250136,1006.371972,251.4353195,516.1659469,6.343897133,ClLo
Conservation,CA,155,52.91629697,-2.605970816,6002.706108,369.5965889,391.1482736,0.151465257,81.3709982,78.88975921,71.19576097,1.269574749,6.943757824,1.370821879,2086.08944,13.84221263,19.92813723,5.757569794,339.2580055,1194.978913,149.1655799,78.59913744,114.7320108,29.24875343,0.073661531,29.35671555,3.479839139,2.014392145,0.101082812,41.4205924,16.74646919,89.03865486,6.25037146,13.84974703,21.40086256,58.67100021,2228.628488,0.601147454,4582.579038,4588.445283,9434.911781,3707.2909,7623.053219,0.563339581,1.158357335,191.9485888,394.6909879,492.5864051,1012.872332,252.3822804,518.956728,6.318717968,ClLo
Conservation,CA,156,52.9162968,-2.605918764,5997.066657,364.4091158,389.788916,0.152269252,81.99471396,80.15108252,71.63262979,1.259604283,6.93643891,1.373026423,2080.783294,13.79939216,19.85379645,5.663270298,339.7906246,1180.048708,146.8358263,78.50130425,114.1497081,28.6092186,0.073933635,29.53424063,3.434846704,1.988429169,0.100153599,40.95248684,16.98690074,88.80584436,6.238745286,13.91235762,21.49869575,58.6475078,2217.505209,0.602486081,4567.039866,4455.81547,9176.928564,3680.591602,7580.324282,0.558265327,1.149769568,190.3593932,392.0527149,495.8766296,1021.277572,253.7017202,522.5087481,6.296931387,ClLo
Conservation,CA,157,52.91629663,-2.605866713,5990.168692,359.6646305,388.7237843,0.153112811,82.61549702,81.52681743,72.08556734,1.25052616,6.928312626,1.37501403,2075.385579,13.75184803,19.81168918,5.558568346,340.2885389,1164.860853,144.7145824,78.44589067,113.6732296,28.08407842,0.074235757,29.71482926,3.389077832,1.96201815,0.09903336,40.46703725,17.25349218,88.61312417,6.225836595,13.98008859,21.55410933,58.6342015,2206.189975,0.602990996,4550.313253,4335.055842,8941.143906,3658.744476,7546.237481,0.552631318,1.139813723,188.7427727,389.2859408,499.5298084,1030.290743,255.1667114,526.2867123,6.27910417,ClLo
Conservation,CA,173,52.91626723,-2.606491611,5932.443033,366.0676365,398.0756031,0.154237166,83.78173631,84.43695794,72.32891348,1.263143028,6.908572349,1.371551749,2060.574162,13.63635437,20.87782516,5.304227561,332.8120099,1123.185128,147.6627088,79.84893595,116.7018064,31.3079248,0.074969667,30.21036741,3.263487301,1.889545879,0.090504919,38.87414933,17.9144728,89.63939785,6.194478948,14.06269233,20.15106405,58.97111079,2175.140789,0.572765942,4474.977229,4502.888803,9263.917518,3797.608463,7812.924794,0.538945246,1.108786941,184.3067396,379.1793465,508.4040687,1045.953734,258.7254511,532.2830174,6.392416945,ClLo
Conservation,CA,174,52.91626706,-2.60643956,5935.093445,370.1177787,399.200786,0.153801113,83.3532233,83.82418213,72.19414935,1.270932996,6.91176117,1.369840384,2064.070216,13.65501108,20.96524518,5.34531347,333.6523485,1133.022173,149.4829554,79.96398155,117.1778802,31.85364537,0.074851112,30.09340169,3.29313141,1.906652073,0.090943467,39.17713512,17.80668233,89.84337578,6.199544425,14.05402658,20.03601845,58.99873637,2182.46957,0.571411323,4484.45243,4606.513052,9465.281413,3819.437035,7848.028643,0.541156078,1.111946174,185.353811,380.8577034,506.9705312,1041.703061,258.1505765,530.4376274,6.410229022,ClLo
Conservation,CA,175,52.91626689,-2.606387509,5941.383077,374.0381193,400.1210294,0.153185661,82.82656582,82.83630366,71.95104924,1.278472651,6.917449384,1.368224485,2068.697875,13.68829089,20.99368248,5.418602453,334.47458,1146.04328,151.2447125,80.00140531,117.5867086,32.32458426,0.074639634,29.93857642,3.332370746,1.929295211,0.091898847,39.59563419,17.61761055,89.99851754,6.208580216,14.02324449,19.9985947,59.00772283,2192.170535,0.571148098,4499.072101,4706.807571,9659.954044,3838.182326,7877.242553,0.545099756,1.118728249,186.7397992,383.2529482,504.4133892,1035.226124,257.1251161,527.7073191,6.425525147,SiClLo
